@relation custofazenda
@attribute 'Ref_Date'	 {'01','02','03','04'}
@attribute 'GEO'  {'Nova Scotia','Western Canada','Manitoba','Canada','Ontario','Quebec','Eastern Canada','Prince Edward Island','Newfoundland and Labrador','New Brunswick','Alberta','British Columbia','Saskatchewan'}
@attribute 'custo'  {'Other fertilizers','Depreciation on machinery and motor vehicles','Farm input total','Machine repairs','Machinery fuel','General business costs', 'Poultry','Grain feed','Cash wages in Crop production','Crop production','Fertilizer','Prepared feed','Animalrelated custom work','Machinery and motor vehicles','Depreciation on machinery','Commercial seed and plant','Depreciation on motor vehicles','Pesticides','Production insurance','Cash wages in animal production','Stabilization premiums','Croprelated custom work','Nitrogen fertilizers','Twine wire and containers','Commercial feed','Veterinary fees and drugs','Livestock purchases','Cattle','Buldings','Animal production','Hogs'}
@data
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Depreciation on motor vehicles'
'02',Ontario,'Depreciation on motor vehicles'
'03',Ontario,'Depreciation on motor vehicles'
'04',Ontario,'Depreciation on motor vehicles'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machinery fuel'
'02',Ontario,'Machinery fuel'
'03',Ontario,'Machinery fuel'
'04',Ontario,'Machinery fuel'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'Machine repairs'
'02',Ontario,'Machine repairs'
'03',Ontario,'Machine repairs'
'04',Ontario,'Machine repairs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Buldings'
'02',Saskatchewan,'Buldings'
'03',Saskatchewan,'Buldings'
'04',Saskatchewan,'Buldings'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Machinery and motor vehicles'
'02',Saskatchewan,'Machinery and motor vehicles'
'03',Saskatchewan,'Machinery and motor vehicles'
'04',Saskatchewan,'Machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'02',Saskatchewan,'Depreciation on machinery and motor vehicles'
'03',Saskatchewan,'Depreciation on machinery and motor vehicles'
'04',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Saskatchewan,'Depreciation on machinery and motor vehicles'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Prepared feed'
'02',Alberta,'Prepared feed'
'03',Alberta,'Prepared feed'
'04',Alberta,'Prepared feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Grain feed'
'02',Alberta,'Grain feed'
'03',Alberta,'Grain feed'
'04',Alberta,'Grain feed'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Veterinary fees and drugs'
'02',Alberta,'Veterinary fees and drugs'
'03',Alberta,'Veterinary fees and drugs'
'04',Alberta,'Veterinary fees and drugs'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Cash wages in animal production'
'02',Alberta,'Cash wages in animal production'
'03',Alberta,'Cash wages in animal production'
'04',Alberta,'Cash wages in animal production'
'01',Alberta,'Animalrelated custom work'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'General business costs'
'02',Ontario,'General business costs'
'03',Ontario,'General business costs'
'04',Ontario,'General business costs'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
'03',Ontario,'Crop production'
'04',Ontario,'Crop production'
'01',Ontario,'Crop production'
'02',Ontario,'Crop production'
